src,sid,score,trig,dev_trig,act,dev_act,acts,n_act,mobile,text_ok,text,note
acon,acon:3908,1,now,,light.on,Light,light.on,1,0,1,could you turn mirror lights to lightseagreen?,MIT
acon,acon:3909,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs lounge light to turquoise?,MIT
acon,acon:3910,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs office light to peru?,MIT
acon,acon:3911,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs nursery light to royalblue?,MIT
acon,acon:3912,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs courtyard light to olivedrab?,MIT
acon,acon:3913,1,now,,light.on,Light,light.on,1,0,1,could you turn back family room warm light to mediumaquamarine?,MIT
acon,acon:3914,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen counter cool light to tan?,MIT
acon,acon:3915,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs guest bedroom light to yellowgreen?,MIT
acon,acon:3916,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs master bedroom light to orchid?,MIT
acon,acon:3917,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs study light to mediumslateblue?,MIT
acon,acon:3918,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs living room light to orchid?,MIT
acon,acon:3919,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs basement light to lightskyblue?,MIT
acon,acon:3920,1,now,,light.on,Light,light.on,1,0,1,could you turn bedroom light to lightseagreen?,MIT
acon,acon:3921,1,now,,light.on,Light,light.on,1,0,1,could you turn front sitting room light to blueviolet?,MIT
acon,acon:3922,1,now,,light.on,Light,light.on,1,0,1,could you turn office light to midnightblue?,MIT
acon,acon:3923,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs recreation light to hotpink?,MIT
acon,acon:3924,1,now,,light.on,Light,light.on,1,0,1,could you turn basement light to palevioletred?,MIT
acon,acon:3925,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs balcony light to yellowgreen?,MIT
acon,acon:3926,1,now,,light.on,Light,light.on,1,0,1,could you turn aquarium light to violet?,MIT
acon,acon:3927,1,now,,light.on,Light,light.on,1,0,1,could you turn back study light to royalblue?,MIT
acon,acon:3928,1,now,,light.on,Light,light.on,1,0,1,could you turn front washroom light to mediumturquoise?,MIT
acon,acon:3929,1,now,,light.on,Light,light.on,1,0,1,could you turn bedroom light to purple?,MIT
acon,acon:3930,1,now,,light.on,Light,light.on,1,0,1,could you turn front man cave light to mediumseagreen?,MIT
acon,acon:3931,1,now,,light.on,Light,light.on,1,0,1,could you turn back office light to indianred?,MIT
acon,acon:3932,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs guest bedroom light to blue?,MIT
acon,acon:3933,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs courtyard light to limegreen?,MIT
acon,acon:3934,1,now,,light.on,Light,light.on,1,0,1,could you turn front bedroom light to greenyellow?,MIT
acon,acon:3935,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs mudroom light to cyan?,MIT
acon,acon:3936,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen freezer light to slateblue?,MIT
acon,acon:3937,1,now,,light.on,Light,light.on,1,0,1,could you turn back side yard warm light to lightgreen?,MIT
acon,acon:3938,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs man cave light to orange?,MIT
acon,acon:3939,1,now,,,,,0,0,1,could you turn front yard osram to black?,MIT
acon,acon:3940,1,now,,light.dim,Light,light.dim|light.on,2,0,1,could you turn downstairs fireplace light to dimgrey?,MIT
acon,acon:3941,1,now,,light.on,Light,light.on,1,0,1,could you turn back lounge warm light to crimson?,MIT
acon,acon:3942,1,now,,light.on,Light,light.on,1,0,1,could you turn philips hue to darkslateblue?,MIT
acon,acon:3943,1,now,,light.on,Light,light.on,1,0,1,could you turn dining room light to darkmagenta?,MIT
acon,acon:3944,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen counter cool light to deeppink?,MIT
acon,acon:3945,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen window cool light to peru?,MIT
acon,acon:3946,1,now,,light.on,Light,light.on,1,0,1,could you turn basement bar cool light to yellowgreen?,MIT
acon,acon:3947,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen sink cool light to mediumturquoise?,MIT
acon,acon:3948,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs stairwell light to midnightblue?,MIT
acon,acon:3949,1,now,,light.on,Light,light.on,1,0,1,could you turn upstairs entryway light to olivedrab?,MIT
acon,acon:3950,1,now,,light.on,Light,light.on,1,0,1,could you turn study lights to plum?,MIT
acon,acon:3951,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs corridor light to mediumorchid?,MIT
acon,acon:3952,1,now,,light.on,Light,light.on,1,0,1,could you turn downstairs fireplace light to darkcyan?,MIT
acon,acon:3953,1,now,,light.on,Light,light.on,1,0,1,could you turn back tool room light to tomato?,MIT
acon,acon:3954,1,now,,light.on,Light,light.on,1,0,1,could you turn back cinema light to dodgerblue?,MIT
acon,acon:3955,1,now,,light.on,Light,light.on,1,0,1,could you turn hallway lights to darkgoldenrod?,MIT
acon,acon:3956,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen window cool light to saddlebrown?,MIT
acon,acon:3957,1,now,,light.on,Light,light.on,1,0,1,could you turn first driveway light to peru?,MIT
acon,acon:3958,1,now,,light.on,Light,light.on,1,0,1,could you turn kitchen wine cellar warm light to palegreen?,MIT
acon,acon:3959,1,now,,light.on,Light,light.on,1,0,1,could you turn front sitting room light to peru?,MIT
acon,acon:3960,1,now,,light.on,Light,light.on,1,0,1,please change downstairs playroom light to lightsteelblue.,MIT
acon,acon:3961,1,now,,light.on,Light,light.on,1,0,1,please change downstairs music room light to cyan.,MIT
acon,acon:3962,1,now,,light.on,Light,light.on,1,0,1,please change master bedroom lights to skyblue.,MIT
acon,acon:3963,1,now,,light.on,Light,light.on,1,0,1,please change garden light to mediumpurple.,MIT
acon,acon:3964,1,now,,light.on,Light,light.on,1,0,1,please change front cinema light to mediumblue.,MIT
acon,acon:3965,1,now,,light.on,Light,light.on,1,0,1,please change upstairs sunroom light to slateblue.,MIT
acon,acon:3966,1,now,,light.on,Light,light.on,1,0,1,please change front side yard light to burlywood.,MIT
acon,acon:3967,1,now,,light.on,Light,light.on,1,0,1,please change dining room light to limegreen.,MIT
acon,acon:3968,1,now,,light.on,Light,light.on,1,0,1,please change nursery light to darkslateblue.,MIT
acon,acon:3969,1,now,,light.on,Light,light.on,1,0,1,please change office light to mintcream.,MIT
acon,acon:3970,1,now,,light.on,Light,light.on,1,0,1,please change second kitchen light to darkslategrey.,MIT
acon,acon:3971,1,now,,light.on,Light,light.on,1,0,1,please change upstairs playroom light to limegreen.,MIT
acon,acon:3972,1,now,,light.on,Light,light.on,1,0,1,please change back washroom light to crimson.,MIT
acon,acon:3973,1,now,,light.on,Light,light.on,1,0,1,please change kitchen bookshelf warm light to goldenrod.,MIT
acon,acon:3974,1,now,,light.on,Light,light.on,1,0,1,please change basement light to cornflowerblue.,MIT
acon,acon:3975,1,now,,light.on,Light,light.on,1,0,1,please change driveway light to limegreen.,MIT
acon,acon:3976,1,now,,light.on,Light,light.on|garage,2,0,1,please change garage workbench light to mediumseagreen.,MIT
acon,acon:3977,1,now,,light.on,Light,light.on,1,0,1,please change driveway light to palevioletred.,MIT
acon,acon:3978,1,now,,light.on,Light,light.on,1,0,1,please change downstairs living room light to limegreen.,MIT
acon,acon:3979,1,now,,light.dim,Light,light.dim|light.on,2,0,1,please change downstairs master bedroom light to dimgrey.,MIT
acon,acon:3980,1,now,,light.on,Light,light.on,1,0,1,please change back office light to palevioletred.,MIT
acon,acon:3981,1,now,,light.on,Light,light.on,1,0,1,please change kitchen herb garden cool light to mediumturquoise.,MIT
acon,acon:3982,1,now,,light.on,Light,light.on,1,0,1,please change study lights to peru.,MIT
acon,acon:3983,1,now,,light.on,Light,light.on,1,0,1,please change downstairs wine bar light to mediumorchid.,MIT
acon,acon:3984,1,now,,light.on,Light,light.on,1,0,1,please change front porch light to darkslategrey.,MIT
acon,acon:3985,1,now,,,,,0,0,1,please change front yard lighting to indianred.,MIT
acon,acon:3986,1,now,,light.on,Light,light.on,1,0,1,please change front porch light to darkorchid.,MIT
acon,acon:3987,1,now,,light.on,Light,light.on,1,0,1,please change main kitchen light to yellowgreen.,MIT
acon,acon:3988,1,now,,light.on,Light,light.on,1,0,1,please change upstairs children's bedroom light to dodgerblue.,MIT
acon,acon:3989,1,now,,light.dim,Light,light.dim|light.on,2,0,1,please change aquarium light to dimgrey.,MIT
acon,acon:3990,1,now,,light.on,Light,light.on,1,0,1,please change attic light to darkkhaki.,MIT
acon,acon:3991,1,now,,light.on,Light,light.on,1,0,1,please change upstairs study light to sandybrown.,MIT
acon,acon:3992,1,now,,light.on,Light,light.on,1,0,1,please change master bedroom lights to cornflowerblue.,MIT
acon,acon:3993,1,now,,light.on,Light,light.on,1,0,1,please change downstairs wine bar light to palegoldenrod.,MIT
acon,acon:3994,1,now,,light.on,Light,light.on,1,0,1,please change upstairs sunroom light to sienna.,MIT
acon,acon:3995,1,now,,light.on,Light,light.on,1,0,1,please change living room ceiling light to brown.,MIT
acon,acon:3996,1,now,,light.on,Light,light.on,1,0,1,please change bathroom light to black.,MIT
acon,acon:3997,1,now,,light.on,Light,light.on,1,0,1,please change downstairs man cave light to orchid.,MIT
acon,acon:3998,1,now,,light.on,Light,light.on,1,0,1,please change back pantry light to mediumseagreen.,MIT
acon,acon:3999,1,now,,light.on,Light,light.on|garage,2,0,1,please change garage paint booth warm light to blue.,MIT
acon,acon:4000,1,now,,light.on,Light,light.on,1,0,1,please change upstairs master bedroom hue to mediumseagreen.,MIT
acon,acon:4001,1,now,,light.on,Light,light.on,1,0,1,please change master bedroom lights to darkslategrey.,MIT
acon,acon:4002,1,now,,light.on,Light,light.on,1,0,1,please change front balcony light to palevioletred.,MIT
acon,acon:4003,1,now,,light.on,Light,light.on,1,0,1,please change downstairs playroom light to olivedrab.,MIT
acon,acon:4004,1,now,,light.on,Light,light.on,1,0,1,please change kitchen microwave warm light to darkslategrey.,MIT
acon,acon:4005,1,now,,light.on,Light,light.on,1,0,1,please change downstairs stairwell light to yellowgreen.,MIT
acon,acon:4006,1,now,,light.dim,Light,light.dim|light.on,2,0,1,please change kitchen window seat warm light to dimgrey.,MIT
acon,acon:4007,1,now,,light.on,Light,light.on,1,0,1,please change kitchen shelf cool light to saddlebrown.,MIT
acon,acon:4008,1,now,,light.on,Light,light.on,1,0,1,please change bedroom light to olivedrab.,MIT
acon,acon:4009,1,now,,light.on,Light,light.on,1,0,1,please change front potting shed light to mediumpurple.,MIT
acon,acon:4010,1,now,,light.on,Light,light.on,1,0,1,please change downstairs corridor light to deeppink.,MIT
acon,acon:4011,1,now,,light.on,Light,light.on,1,0,1,please change upstairs lounge light to mediumblue.,MIT
acon,acon:4012,1,now,,light.on,Light,light.on,1,0,1,please change back zen light to darkgoldenrod.,MIT
acon,acon:4013,1,now,,light.on,Light,light.on,1,0,1,please change downstairs entryway light to yellowgreen.,MIT
acon,acon:4014,1,now,,light.on,Light,light.on,1,0,1,please change nursery light to purple.,MIT
acon,acon:4015,1,now,,light.dim,Light,light.dim|light.on,2,0,1,please change dining table light to dimgrey.,MIT
acon,acon:4016,1,now,,light.on,Light,light.on,1,0,1,please change bedroom light to seagreen.,MIT
acon,acon:4017,1,now,,light.on,Light,light.on,1,0,1,please change front light to indianred.,MIT
acon,acon:4018,1,now,,light.on,Light,light.on,1,0,1,please change back sunroom warm light to goldenrod.,MIT
acon,acon:4019,1,now,,light.on,Light,light.on,1,0,1,please change garden light to deepskyblue.,MIT
acon,acon:4020,1,now,,light.on,Light,light.on,1,0,1,please change kitchen microwave warm light to lightseagreen.,MIT
acon,acon:4021,1,now,,light.on,Light,light.on,1,0,1,please change aquarium light to chocolate.,MIT
acon,acon:4022,1,now,,light.on,Light,light.on,1,0,1,please change upstairs workout light to darkslategrey.,MIT
acon,acon:4023,1,now,,light.on,Light,light.on,1,0,1,please change front office light to mediumslateblue.,MIT
acon,acon:4024,1,now,,light.on,Light,light.on,1,0,1,please change upstairs cinema light to lightgreen.,MIT
acon,acon:4025,1,now,,light.on,Light,light.on|coffee,2,0,1,please change kitchen coffee corner cool light to lightpink.,MIT
acon,acon:4026,1,now,,light.on,Light,light.on,1,0,1,please change first driveway light to limegreen.,MIT
acon,acon:4027,1,now,,light.on,Light,light.on,1,0,1,please change downstairs observatory light to mediumseagreen.,MIT
acon,acon:4028,1,now,,light.on,Light,light.on,1,0,1,please change front observatory light to firebrick.,MIT
acon,acon:4029,1,now,,light.on,Light,light.on,1,0,1,please change living room lights to palevioletred.,MIT
acon,acon:4030,1,now,,light.on,Light,light.on,1,0,1,please change back lounge warm light to royalblue.,MIT
acon,acon:4031,1,now,,light.on,Light,light.on,1,0,1,please change master bedroom lights to limegreen.,MIT
acon,acon:4032,1,now,,light.on,Light,light.on,1,0,1,please change upstairs lounge light to grey.,MIT
acon,acon:4033,1,now,,light.on,Light,light.on,1,0,1,please change main kitchen light to palevioletred.,MIT
acon,acon:4034,1,now,,light.on,Light,light.on,1,0,1,please change upstairs master bedroom hue to skyblue.,MIT
acon,acon:4035,1,now,,light.on,Light,light.on,1,0,1,please change back study light to khaki.,MIT
acon,acon:4036,1,now,,light.on,Light,light.on,1,0,1,please change bathroom light to mediumvioletred.,MIT
acon,acon:4037,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust upstairs meditation light to slateblue color.,MIT
acon,acon:4038,1,now,,light.color,Light,light.color|light.on|media,3,0,1,adjust back tv room warm light to darkgreen color.,MIT
acon,acon:4039,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust front corridor light to orchid color.,MIT
acon,acon:4040,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust downstairs bathroom warm light to mediumaquamarine color.,MIT
acon,acon:4041,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust kitchen table light to yellowgreen color.,MIT
acon,acon:4042,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust attic light to turquoise color.,MIT
acon,acon:4043,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust master bedroom lamp to cadetblue color.,MIT
acon,acon:4044,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust front potting shed light to mediumvioletred color.,MIT
acon,acon:4045,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust back tool room light to cornflowerblue color.,MIT
acon,acon:4046,1,now,,light.color,Light,light.color|light.on|garage,3,0,1,adjust garage paint booth warm light to cadetblue color.,MIT
acon,acon:4047,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust front office light to darkgoldenrod color.,MIT
acon,acon:4048,1,now,,light.color,Light,light.color,1,0,1,adjust front hallway chandelier to greenyellow color.,MIT
acon,acon:4049,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust garden light to mediumslateblue color.,MIT
acon,acon:4050,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust kitchen cornice warm light to limegreen color.,MIT
